encounter_id,dbscan,kmeans
170357160,5,1
170358354,8,2
170359128,6,1
170360106,6,2
170360682,6,2
170360688,5,0
170365662,5,0
170365674,4,1
170366442,6,2
170373294,5,1
170374560,6,1
170378406,5,1
170381814,5,0
170396088,7,2
170396394,6,2
170405886,4,0
170414100,8,1
170416158,4,0
170417022,6,2
170417208,7,1
170421150,5,0
170424078,6,2
170425272,8,2
170426532,8,1
170436180,6,1
170451342,8,2
170453868,7,1
170455350,6,1
170456250,5,1
170457912,8,2
170458566,5,0
170458920,9,2
170460336,7,1
170461458,7,2
170463516,5,1
170466264,5,0
170468508,7,2
170477472,7,2
170477592,7,2
170477718,6,2
170480604,7,1
170480922,7,2
170482902,7,2
170483022,6,1
170484300,7,1
170485050,7,2
170486334,7,1
170486988,7,2
170490336,5,0
170492106,8,2
170492766,7,2
170495256,5,0
170496132,4,0
170496540,5,1
170498022,6,2
170502060,6,2
170502462,8,1
170503014,5,0
170503818,7,2
170504718,5,0
170505846,5,0
170507868,5,1
170508066,6,2
170508234,4,0
170537364,6,2
170541438,5,0
170541888,5,0
170542362,8,2
170542458,7,2
170542788,8,1
170543274,7,2
170543304,3,0
170544294,7,1
170544420,5,0
170544798,7,1
170544948,6,2
170545122,5,0
170549082,7,1
170550000,4,0
170553168,6,2
170555592,5,0
170557332,5,0
170579886,9,2
170586156,8,2
170597622,4,0
170603316,3,0
170604984,8,2
170610258,7,1
170610534,5,0
170612196,8,2
170613612,8,2
170617524,5,0
170618676,7,1
170618754,7,2
170621460,5,0
170623182,4,0
170625810,6,2
170634756,4,0
170636856,8,2
170639970,8,2
170640738,7,2
170643318,6,2
170643798,8,2
170644692,5,1
170645082,9,2
170646456,7,2
170648328,8,2
170649264,6,1
170649570,8,2
170649972,7,1
170651286,3,1
170651760,6,1
170654856,8,2
170657370,4,1
170661042,5,0
170665536,6,2
170666394,8,2
170667174,6,2
170668842,6,1
170670450,5,0
170671386,8,2
170673258,7,1
170674902,8,2
170676042,5,0
170676276,6,2
170677014,6,1
170677080,7,2
170677134,7,2
170677350,8,2
170677884,6,1
170678706,7,1
170679522,7,2
170679750,6,1
170679864,6,2
170680434,6,1
170680836,7,2
170681154,9,2
170681190,4,0
170681226,4,0
170681982,4,0
170682180,6,2
170710278,8,2
170710338,7,2
170710674,6,2
170711490,7,2
170711904,6,2
170712606,6,1
170713356,6,2
170713608,5,0
170713776,5,1
170713818,4,0
170715054,7,1
170717496,7,1
170717946,7,2
170718738,8,2
170720406,6,1
170725038,7,2
170729016,6,1
170731272,8,2
170739276,8,2
170745246,6,1
170752254,6,2
170759208,4,1
170763120,6,1
170765964,7,2
170767524,6,1
170768388,7,1
170782512,4,1
170784234,5,0
170792712,6,2
170795436,7,1
170796666,5,0
170797410,8,1
170797914,8,2
170797920,4,1
170799804,4,1
170801184,4,0
170801466,8,2
170804004,4,0
170804496,7,2
170811144,8,2
170816088,7,1
170816664,8,2
170817198,7,2
170817522,6,2
170818542,6,2
170822238,5,0
170823528,6,2
170824284,6,1
170825952,6,2
170828118,7,2
170828958,6,1
170831580,4,1
170833806,6,2
170839164,7,2
170840274,6,2
170842716,4,0
170843460,8,2
170843946,6,2
170843994,4,0
170845986,7,2
170846160,5,1
170846964,8,2
170848116,4,1
170849328,4,0
170849538,8,2
170849700,7,2
170877114,6,1
170878110,7,1
170878806,8,2
170879478,4,0
170879658,6,2
170885838,6,2
170886084,4,0
170887512,6,1
170910534,6,2
170923404,6,1
170929998,7,2
170933664,6,2
170938908,8,2
170942388,8,2
170942700,8,2
170943168,7,2
170943510,7,2
170944176,5,0
170948058,6,2
170948268,6,2
170949126,4,0
170952972,7,2
170953734,5,0
170958714,6,2
170959458,3,0
170960160,8,2
170963946,7,2
170968290,5,0
170968956,5,0
170970660,9,2
170970666,7,2
170972214,5,1
170975640,6,1
170976834,4,0
170978160,8,2
170980296,8,2
170981010,8,2
170984418,7,1
170988972,7,2
170989500,6,2
170989962,4,0
170990964,9,2
170991138,2,0
170991864,5,0
170992482,7,2
170994366,6,2
170995992,8,2
170996994,7,1
170999010,7,1
171002922,7,2
171003282,8,2
171003810,6,1
171010362,3,1
171010620,4,0
171011760,6,2
171012018,8,2
171012840,6,2
171016170,6,2
171020904,6,1
171022608,3,1
171023100,8,2
171023430,5,0
171023814,5,0
171024276,6,1
171024666,7,1
171025710,5,0
171026244,6,1
171026814,8,1
171028806,8,2
171029334,9,2
171030144,4,0
171032844,8,2
171033588,5,0
171033768,6,1
171035670,5,0
171035970,7,2
171036276,7,1
171036732,5,0
171036906,4,0
171036990,8,1
171037896,7,2
171037986,8,2
171038100,5,0
171038688,5,0
171039654,6,2
171039726,5,0
171042366,6,2
171042654,8,2
171043278,8,2
171044076,4,1
171044970,5,0
171045978,5,0
171046308,4,0
171048426,7,2
171049740,5,0
171050142,4,0
171051912,5,0
171054018,4,0
171054180,6,2
171055908,4,0
171056046,7,1
171057642,5,0
171059472,6,2
171061212,5,0
171061686,5,0
171062046,7,2
171063198,5,0
171063564,4,0
171063600,6,2
171064224,7,2
171065562,5,1
171066180,5,0
171068010,5,1
171070494,6,1
171071148,7,2
171071238,8,2
171071898,8,1
171072174,8,2
171072936,4,0
171073362,9,2
171074076,6,2
171098652,6,2
171101958,7,2
171102906,5,0
171102912,6,1
171104400,8,2
171105390,6,2
171110394,8,1
171110862,4,0
171115446,5,1
171116496,8,1
171123858,7,2
171127044,6,2
171128406,7,2
171141606,7,2
171141828,5,1
171143304,4,0
171147954,8,2
171148428,8,2
171149244,8,2
171150612,6,2
171152220,6,1
171153102,6,1
171158346,5,0
171159324,5,1
171175956,8,2
171176820,6,2
171176994,6,1
171178608,7,2
171181326,7,2
171184326,7,1
171185076,6,2
171185712,5,0
171189186,6,1
171190260,7,2
171192852,5,0
171193704,8,2
171196254,7,1
171199788,4,0
171201534,3,0
171206166,5,0
171210720,5,0
171210732,5,1
171214008,7,2
171214290,5,0
171214770,8,2
171222498,9,2
171224844,4,0
171226092,7,1
171226686,5,0
171227844,4,1
171227934,6,1
171229164,6,2
171229260,7,1
171230934,7,2
171236970,8,1
171237252,7,2
171237726,5,0
171239244,5,1
171240636,4,1
171242616,7,1
171243612,6,1
171244020,4,0
171244050,8,2
171273948,4,0
171274950,5,0
171278190,7,2
171279648,7,2
171280266,7,1
171280302,6,1
171280554,8,1
171280632,6,1
171284832,5,0
171286404,5,0
171296748,5,0
171299682,6,1
171303612,7,1
171304170,5,0
171307386,6,2
171311670,5,0
171316578,5,0
171318834,6,1
171318870,5,0
171320988,5,0
171322806,4,1
171334458,7,2
171337848,5,0
171338304,7,2
171338862,8,1
171339948,6,2
171348792,8,2
171351018,8,2
171357084,3,0
171357552,7,2
171362400,8,2
171365322,7,2
171377520,7,2
171383562,4,0
171391356,7,1
171392988,8,1
171393660,8,2
171396162,5,0
171396594,8,2
171397680,8,2
171398370,5,0
171399282,8,2
171401820,8,2
171402300,7,2
171404094,6,2
171405060,7,2
171405090,8,1
171409686,7,2
171409758,9,2
171410334,7,2
171412776,4,0
171412956,8,1
171413154,7,2
171413202,8,2
171413424,8,1
171413862,4,0
171414378,7,1
171414804,8,2
171414924,8,2
171415248,7,2
171415446,4,0
171416682,8,2
171416772,6,2
171417132,8,1
171417516,6,2
171418158,2,0
171418554,4,0
171419004,8,1
171419850,5,0
171420126,6,2
171450402,7,2
171452136,5,0
171453006,6,2
171453660,5,0
171454068,6,1
171454272,6,1
171454524,5,0
171457578,8,2
171457614,8,1
171459726,6,1
171473016,3,0
171473088,5,0
171474786,8,1
171480342,7,1
171483804,8,1
171489840,7,2
171491184,5,1
171492120,8,2
171495468,6,2
171498468,9,2
171507792,5,1
171508842,7,2
171511158,8,2
171511614,7,1
171511992,7,2
171513918,7,2
171513942,8,2
171519252,7,2
171520632,8,2
171522570,8,1
171525138,6,2
171529350,6,2
171529998,7,2
171532716,5,1
171539532,7,2
171542040,7,1
171542988,5,0
171545874,8,2
171546060,7,2
171547080,5,0
171547794,7,1
171548322,8,2
171549102,8,2
171549150,6,2
171550296,7,2
171552036,6,1
171552828,5,1
171559518,8,2
171560394,5,0
171560802,4,0
171561948,5,0
171564522,6,1
171565170,7,1
171566172,3,0
171568524,6,2
171569838,6,1
171570564,7,2
171570726,7,2
171572370,7,2
171576264,5,0
171578142,5,0
171578688,3,0
171578862,3,0
171579180,4,0
171579372,6,2
171581010,6,2
171581070,8,2
171581538,6,2
171581640,7,2
171582900,6,1
171586020,6,2
171586554,7,1
171587856,5,0
171614262,9,2
171615930,5,0
171616260,7,2
171617472,1,1
171620040,4,0
171620892,8,1
171624492,5,1
171626352,5,0
171627120,4,0
171632412,5,0
171635232,6,1
171644298,5,1
171650514,5,0
171659730,5,0
171661614,6,2
171664836,5,0
171670620,8,2
171673542,8,2
171676296,5,0
171682716,7,2
171682884,8,2
171686232,8,2
171686778,7,1
171687438,7,1
171688596,7,2
171691062,4,0
171692238,4,1
171701154,6,1
171701442,8,2
171704622,7,1
171709104,8,1
171709338,6,2
171715632,4,1
171717096,5,1
171718230,5,0
171719022,7,2
171724746,7,2
171724764,7,2
171725892,3,1
171727242,6,1
171732498,7,1
171734100,8,2
171734790,7,2
171735012,8,2
171736116,6,2
171736632,4,0
171738246,5,0
171739152,6,2
171741204,6,1
171741258,5,0
171742542,5,0
171744402,8,2
171747132,6,2
171750096,6,2
171752328,6,1
171754182,7,2
171781110,4,0
171781194,5,0
171781788,7,1
171782052,6,2
171783774,7,2
171784596,6,2
171785052,4,0
171785100,7,2
171788706,7,2
171793188,8,2
171793464,5,0
171795228,7,1
171806754,4,0
171820656,8,2
171821202,6,1
171823464,6,1
171825426,6,1
171827520,4,0
171832842,7,1
171839928,5,0
171843690,5,0
171852306,6,2
171853968,7,1
171855012,5,1
171857562,6,2
171861612,4,0
171862044,8,2
171869124,8,1
171869550,6,2
171873018,7,1
171879078,9,2
171881310,7,2
171885372,6,2
171885390,6,2
171888810,6,2
171891036,5,1
171893406,7,2
171893820,8,2
171894312,6,1
171895098,6,2
171897990,6,1
171899454,8,2
171900834,4,0
171900924,3,0
171901296,4,0
171902634,7,2
171902868,5,0
171903948,6,1
171907644,5,1
171908232,7,2
171909162,4,0
171909228,4,0
171909588,5,0
171910446,7,1
171910752,7,2
171911814,7,2
171912072,7,2
171912768,5,0
171913020,7,2
171916986,9,2
171917052,4,1
171917790,2,0
171917796,8,2
171917964,5,0
171919152,5,0
171919392,7,1
171920370,7,2
171921120,8,2
171924612,4,0
171926706,7,2
171929004,8,2
171931518,6,1
171933372,5,0
171937374,6,2
171938502,5,1
171940482,6,1
171941040,7,2
171942120,8,2
171942564,7,2
171942660,7,2
171943464,6,2
171944898,5,0
171945918,7,2
171947202,8,2
171947958,3,0
171950142,8,2
171950640,8,2
171950952,5,0
171952524,5,1
171953046,7,1
171953166,4,0
171953496,7,2
171953892,8,2
171955902,8,2
171957942,7,2
171959010,5,0
171959520,8,2
171959562,6,2
171959592,6,2
171959700,7,2
171960000,8,2
171961200,6,1
171961530,5,0
171961860,4,0
171963576,7,1
171963672,7,2
171964338,8,2
171966390,6,1
171966744,1,0
171969078,6,2
171969198,9,1
171970248,6,2
171971292,7,2
171971520,3,0
171972672,8,2
171972858,5,1
171973362,6,2
171973962,5,1
171974274,5,1
171974916,8,2
171975816,6,2
171976284,6,2
171976326,8,2
171977244,8,2
171977622,6,2
171977928,8,1
171978210,7,2
171979320,6,2
171979368,7,2
171979500,6,2
171979896,8,2
171981414,8,2
171982128,7,2
171982530,6,1
171982944,6,1
171982950,6,1
172004706,6,1
172006650,2,0
172007148,6,2
172012344,4,0
172012518,7,1
172013076,8,2
172020348,8,1
172022520,4,1
172025694,5,0
172048704,5,0
172050156,8,2
172058280,5,0
172059846,6,2
172062378,7,1
172064082,8,1
172067220,8,2
172070916,8,1
172075704,6,1
172081638,6,1
172081926,8,2
172084494,6,2
172084500,3,0
172086228,4,1
172088934,7,2
172092354,6,2
172095048,8,2
172095126,8,2
172095936,5,0
172096380,4,1
172097790,6,2
172098468,7,2
172099638,5,1
172100256,7,2
172100838,6,1
172101126,4,0
172109940,5,0
172110330,5,0
172110888,7,2
172111512,4,0
172111884,6,1
172112736,5,0
172117308,7,2
172118886,5,1
172119126,5,0
172119354,7,2
172120470,9,1
172121388,6,2
172122030,7,2
172123122,8,2
172123572,6,1
172124136,6,2
172125018,7,2
172127448,5,0
172127736,7,2
172127772,2,0
172129320,5,0
172130106,8,2
172132320,6,2
172132434,7,2
172133262,8,2
172133358,8,1
172163394,8,1
172163622,1,1
172164588,5,0
172165104,8,2
172165266,6,2
172166886,7,2
172167198,4,0
172167918,6,2
172169604,4,1
172173462,6,2
172174194,5,1
172177800,7,2
172179102,7,1
172180428,7,1
172181208,8,2
172186662,4,0
172199016,5,0
172201098,6,1
172208490,8,1
172215138,7,2
172223682,4,0
172224354,6,1
172228368,1,0
172229196,-1,0
172231440,8,1
172235340,8,2
172239720,5,0
172242972,6,2
172244934,8,1
172249824,5,0
172250268,7,2
172252110,8,2
172252116,7,2
172253796,6,2
172260672,5,0
172262610,5,1
172271442,5,0
172273146,5,0
172273272,8,2
172275300,5,0
172276272,6,2
172276602,6,1
172278858,7,2
172279338,1,0
172279374,4,1
172281726,9,2
172281858,7,2
172282182,7,1
172282254,6,2
172284078,6,2
172286250,6,1
172288386,6,2
172288554,6,1
172289508,6,2
172292070,1,0
172292406,8,2
172292886,5,0
172293030,6,1
172295574,5,0
172296444,7,2
172296594,6,2
172296768,5,0
172298424,8,2
172300386,7,1
172300650,4,0
172301202,7,2
172301358,5,0
172301562,4,0
172301736,6,1
172302324,4,0
172302330,8,2
172302576,7,2
172329234,3,0
172331172,8,2
172331556,7,2
172333278,7,2
172334604,3,0
172334742,8,1
172334946,7,2
172335684,6,2
172339188,6,1
172339278,4,1
172340070,4,0
172340424,3,0
172341816,7,2
172344420,6,1
172344546,5,0
172345098,3,0
172345194,6,2
172365726,5,0
172366938,8,2
172369824,3,0
172373358,7,1
172376484,2,0
172377786,5,0
172387842,7,2
172388184,7,2
172390680,5,0
172393986,7,2
172395606,6,1
172395786,4,1
172399032,3,0
172400904,7,2
172404876,7,2
172408902,7,2
172408908,5,0
172410324,4,0
172412628,8,2
172414656,8,2
172419378,5,0
172419660,6,1
172423086,8,2
172427682,8,2
172428018,6,1
172431438,7,2
172432464,7,2
172436238,6,2
172441068,7,2
172443366,7,2
172443858,6,2
172444350,5,0
172445724,6,2
172445748,7,1
172447908,7,2
172449462,8,2
172452378,7,1
172455012,7,2
172457622,8,2
172458450,7,1
172459212,6,2
172460724,3,0
172462164,7,2
172462554,6,2
172464690,6,1
172465434,7,2
172466040,7,1
172467120,7,1
172469730,5,0
172470762,8,2
172499742,8,2
172500012,5,0
172501128,4,0
172502616,6,2
172504698,6,2
172510188,4,1
172510362,6,2
172513020,5,0
172513200,7,2
172515282,6,1
172517922,5,0
172538238,5,0
172540260,6,2
172555626,6,1
172556874,7,1
172557456,3,0
172561410,5,0
172562622,6,2
172570404,8,1
172576068,6,1
172576356,5,1
172576488,7,2
172578864,4,0
172580178,7,2
172585728,9,2
172597650,8,2
172598406,8,2
172599414,6,2
172599444,4,0
172602348,8,2
172603140,6,2
172605450,6,2
172606116,6,2
172606884,3,0
172610340,8,2
172615098,8,2
172616154,6,2
172616604,8,2
172617012,6,2
172620360,4,0
172621266,8,2
172621782,4,0
172621860,5,0
172623582,6,2
172623690,4,0
172624182,9,2
172626120,8,2
172626198,1,0
172627050,6,2
172628376,7,2
172630584,6,2
172632432,5,0
172632504,7,1
172633176,6,2
172633344,8,2
172635228,7,2
172636686,7,2
172636716,3,0
172636902,4,0
172664256,7,1
172667730,7,2
172667838,7,2
172669098,2,0
172669374,8,2
172669872,3,0
172670208,4,0
172680690,7,1
172681566,9,1
172699134,8,2
172706730,4,1
172719894,6,2
172720344,6,1
172737114,6,2
172740588,7,2
172746588,7,1
172750428,7,1
172751202,8,2
172751538,4,0
172752540,1,0
172753452,7,2
172753968,7,2
172755216,6,2
172755348,7,1
172757412,6,2
172769508,7,2
172770792,8,2
172771638,6,2
172771644,7,1
172771662,7,2
172772592,7,1
172774398,6,1
172777896,7,1
172778652,9,2
172780956,9,2
172781052,7,2
172781334,7,2
172783368,5,0
172783542,6,2
172783548,8,2
172783776,6,2
172784292,6,1
172784982,8,2
172785168,4,1
172785252,9,2
172786044,5,0
172786236,5,1
172787736,2,0
172787760,7,1
172789668,5,1
172791240,6,1
172792044,7,2
172792824,8,2
172793376,6,1
172794138,7,2
172794312,6,2
172794816,7,2
172799148,9,2
172799232,8,1
172799658,3,0
172799898,4,0
172800018,5,0
172800162,4,0
172800204,7,1
172800720,5,0
172801074,6,2
172801386,5,0
172801488,8,2
172804350,5,0
172805286,2,0
172809954,5,0
172811844,7,2
172813092,8,2
172817034,7,2
172817808,8,2
172820646,7,2
172820802,3,1
172821456,8,2
172822422,8,2
172823802,4,0
172826028,5,0
172826034,8,2
172826106,5,0
172828038,7,2
172828284,7,1
172828536,8,1
172830180,5,0
172831410,4,0
172831962,6,2
172832760,2,0
172833006,7,2
172833750,7,2
172834848,5,0
172835364,3,0
172835442,5,0
172835838,8,2
172836306,7,1
172838874,6,1
172838928,5,0
172838934,7,1
172839324,8,2
172839462,6,1
172839786,7,2
172840152,7,2
172841298,9,2
172842402,6,1
172846446,8,2
172846584,6,1
172847850,7,2
172848204,4,0
172848900,6,1
172851474,8,1
172851684,8,1
172852506,8,1
172853598,7,1
172853904,6,1
172854120,7,2
172854990,7,2
172855908,7,2
172856946,4,0
172857126,8,2
172858272,7,1
172862100,8,2
172862766,6,2
172879428,7,1
172879674,9,2
172882062,7,1
172883628,7,2
172890684,6,1
172891092,7,2
172896960,7,2
172899102,5,0
172901964,6,1
172904670,7,2
172912668,8,2
172917264,1,0
172928556,6,1
172932966,6,2
172933134,7,2
172937172,5,0
172942794,5,0
172943292,7,2
172949394,8,2
172950642,6,2
172951236,6,1
172959816,5,1
172960218,7,2
172965432,5,0
172965792,7,1
172969674,7,2
172970568,5,0
172974036,7,1
172977210,8,1
172984050,8,2
172984116,8,2
172987314,8,2
172989276,8,2
172990812,3,0
172991580,6,1
172995642,7,1
172995798,3,0
173001168,7,2
173001474,6,1
173002026,7,1
173003484,5,1
173005098,7,2
173005836,4,0
173006322,7,2
173009322,6,2
173014002,8,2
173014008,7,2
173014488,5,0
173015028,4,0
173015040,8,1
173015496,6,1
173017254,5,0
173017482,5,1
173019084,7,2
173019870,9,2
173020050,6,2
173048910,7,1
173050848,7,1
173053164,6,2
173053920,1,0
173054400,7,2
173055558,4,1
173055792,7,2
173059752,9,2
173059890,5,1
173075874,7,2
173104278,4,0
173106924,7,2
173122068,5,0
173123406,5,0
173123424,7,1
173133090,8,2
173142186,6,1
173148708,8,2
173152164,7,1
173152176,6,1
173153256,9,1
173153742,3,0
173157756,4,0
173159166,5,1
173160330,7,2
173161866,6,2
173165508,5,0
173168976,7,2
173171850,8,1
173172120,5,0
173174214,7,1
173174298,8,2
173174502,4,1
173179158,7,2
173183928,8,2
173185164,4,0
173190366,4,0
173190834,8,2
173194122,4,1
173196102,6,1
173196750,5,0
173196876,5,0
173225688,8,2
173228556,9,2
173230890,3,0
173230968,5,1
173231334,8,1
173231394,6,1
173231910,5,1
173232174,8,2
173232624,7,2
173236800,7,2
173236866,7,2
173237976,7,2
173240250,8,1
173243418,6,1
173249262,3,1
173250816,7,2
173263392,6,2
173269728,6,1
173277738,7,1
173279796,5,1
173281740,7,2
173284560,8,2
173285442,6,2
173292900,7,1
173299242,8,2
173300724,8,2
173316030,6,1
173316432,7,2
173321328,8,1
173323290,4,1
173328360,8,1
173331750,7,2
173338506,4,0
173341386,8,1
173342454,8,1
173344236,4,0
173344470,7,2
173345094,6,1
173345346,7,1
173346714,6,2
173346816,5,1
173353266,5,0
173353560,7,2
173356680,6,2
173359152,4,0
173363016,5,0
173364648,5,0
173365878,8,2
173367012,6,2
173367048,9,2
173395122,3,0
173399364,5,0
173399676,7,2
173399694,6,2
173400000,7,2
173400582,6,2
173401344,5,1
173404704,6,2
173406774,8,2
173407614,7,2
173410386,7,1
173416452,7,2
173418450,7,1
173427540,8,2
173432622,4,0
173436186,5,0
173441112,3,1
173443224,7,1
173449878,8,1
173452818,7,1
173461962,6,2
173463120,8,1
173465298,6,2
173467548,9,1
173471706,7,2
173474550,6,2
173481660,4,0
173488266,8,2
173488278,8,2
173489550,4,0
173491350,4,0
173492358,4,0
173496036,7,1
173500554,7,2
173503332,5,1
173505528,8,2
173507502,8,2
173507856,6,2
173510058,9,2
173510802,8,2
173511012,5,0
173513328,8,2
173515992,5,0
173516040,6,2
173516274,6,2
173517264,8,2
173517846,5,1
173518398,4,0
173522052,6,2
173522244,7,2
173525454,4,1
173525946,7,1
173525988,6,2
173526168,4,0
173528820,3,0
173529288,5,0
173530374,7,2
173530650,7,2
173560242,9,2
173560428,6,1
173560680,6,2
173560920,9,2
173561514,5,0
173561640,4,0
173561784,6,2
173562156,5,0
173562564,6,1
173566008,6,1
173566596,7,2
173567316,7,1
173568552,3,0
173570754,6,2
173571702,4,0
173576586,7,1
173592096,5,0
173601672,8,1
173602944,4,0
173604210,5,1
173605470,6,1
173608932,4,1
173610000,6,1
173615442,7,2
173618352,4,0
173618760,7,2
173620872,6,2
173623302,6,2
173625360,7,1
173625390,2,0
173626800,5,0
173631570,7,1
173631678,5,0
173633946,8,1
173635626,5,0
173635830,4,0
173636676,5,0
173639160,7,2
173640966,8,2
173641926,7,2
173646546,7,2
173648472,6,2
173653410,7,2
173654694,8,1
173655744,5,0
173657562,5,1
173658654,4,1
173665674,7,1
173668794,8,1
173670744,4,0
173670762,6,2
173671596,7,1
173672160,5,1
173672334,4,0
173673414,9,2
173676222,6,2
173677074,4,0
173678292,6,2
173679888,2,0
173679942,8,2
173680038,5,0
173680926,8,2
173681550,8,1
173681712,6,2
173682810,6,1
173682924,8,2
173683704,9,1
173683920,7,1
173683974,7,1
173684100,8,2
173688150,7,2
173688330,8,2
173688636,7,2
173688726,4,0
173690160,5,0
173691012,8,2
173691660,4,0
173694798,8,1
173695302,5,0
173700048,3,1
173702706,4,0
173703612,5,0
173707542,8,2
173709972,7,1
173711058,5,1
173712888,6,1
173714034,6,1
173714070,6,1
173716974,8,1
173717058,5,0
173718180,7,2
173718264,7,1
173718618,8,2
173720910,8,1
173721174,7,1
173721798,5,1
173722128,6,2
173722212,5,0
173722494,5,1
173723406,8,1
173724222,7,1
173725944,4,1
173727810,6,1
173727906,4,0
173728278,8,2
173730780,2,0
173732430,9,1
173732586,6,2
173733150,8,2
173733708,7,2
173733822,4,0
173733870,4,0
173734938,2,0
173735634,7,2
173736666,6,1
173738586,6,2
173739054,5,1
173740254,6,1
173741748,6,1
173742558,7,1
173744508,5,0
173745300,2,1
173745510,5,0
173746344,6,1
173747052,4,0
173748132,7,2
173748396,6,2
173748480,6,1
173752536,4,0
173752740,0,0
173752962,7,1
173753040,5,1
173754942,4,1
173755398,4,1
173755920,5,0
173790552,8,2
173792364,7,2
173792544,5,0
173792910,5,1
173792916,5,0
173792952,5,0
173793000,4,0
173794344,5,1
173796618,6,1
173797572,5,0
173801454,3,1
173806206,6,1
173810778,7,1
173812296,6,1
173819640,7,1
173825292,6,1
173842158,8,2
173842434,3,0
173845116,6,1
173850678,5,1
173851374,8,1
173854896,6,1
173855982,4,0
173860164,6,2
173862066,7,2
173867598,5,0
173873910,6,1
173874060,6,2
173875554,6,2
173875800,5,0
173875998,4,0
173876898,7,2
173877660,1,0
173878086,8,1
173878698,7,1
173879784,5,1
173883048,3,1
173885568,8,2
173892090,6,2
173892150,7,1
173896602,5,0
173897880,5,1
173899644,6,1
173900106,6,2
173900820,5,0
173901270,4,0
173901696,8,2
173901918,8,1
173902416,5,0
173907942,7,1
173913078,8,2
173914326,6,2
173916276,6,1
173917656,5,0
173918964,7,1
173920050,5,1
173921376,8,2
173921916,8,2
173922024,8,2
173922540,8,2
173926572,5,0
173928702,8,1
173928942,7,1
173930562,0,0
173931828,6,2
173934390,5,1
173934774,6,1
173935914,5,0
173936364,6,2
173936682,5,1
173937798,7,1
173938482,7,1
173940552,7,1
173941398,6,2
173942436,3,0
173971128,5,1
173971152,7,2
173971176,7,1
173971440,8,2
173973738,5,0
173973996,8,2
173974488,7,2
173974740,5,1
173975496,6,1
173976210,5,0
173976816,7,2
173977728,7,1
173978058,7,2
173986608,6,1
173987904,6,1
173994564,7,1
173998644,4,0
173999844,4,0
174012084,4,0
174013494,6,2
174023400,6,2
174030396,5,1
174033966,7,2
174036426,7,1
174047892,8,1
174049944,3,0
174058080,6,2
174058980,5,0
174066348,6,1
174068952,8,2
174071154,7,2
174075084,1,0
174076278,3,0
174076620,8,1
174076848,9,2
174079332,7,1
174087222,6,2
174088038,5,0
174090060,6,2
174090486,6,2
174094692,6,2
174096198,7,1
174102342,4,0
174102564,4,1
174102672,7,2
174104406,8,1
174105654,7,2
174105894,7,2
174106590,3,1
174107220,5,0
174110214,7,1
174110472,2,0
174111348,6,2
174112938,7,2
174114042,8,1
174114444,6,2
174116910,2,0
174119538,3,0
174123276,8,2
174126030,5,0
174126102,8,1
174126120,6,1
174126168,4,0
174126858,4,0
174157656,5,1
174160584,4,0
174161034,8,1
174162306,4,0
174162828,2,1
174162834,8,1
174163164,6,1
174163344,5,0
174163458,4,0
174164052,4,0
174164112,4,0
174164934,6,1
174168618,7,1
174169080,5,0
174169212,6,2
174177150,6,1
174177516,6,1
174182370,5,1
174185718,8,2
174191394,8,1
174191610,7,2
174192840,3,1
174194724,8,2
174206166,4,0
174219912,8,1
174227724,7,2
174236550,7,2
174238146,4,1
174250536,7,1
174251322,7,1
174256596,8,2
174257676,8,2
174258744,5,0
174261630,7,2
174263796,7,1
174267480,3,0
174270174,6,1
174272088,3,1
174277236,6,1
174287886,8,2
174288144,6,2
174289074,5,0
174289740,8,2
174289896,8,1
174291354,5,0
174291972,5,0
174292674,6,1
174293490,6,2
174296076,8,2
174297984,7,1
174299916,5,0
174300630,2,0
174301788,5,0
174302064,7,1
174302094,8,2
174303864,8,1
174304866,4,1
174304950,5,1
174305610,7,1
174332466,8,2
174335202,6,1
174335250,8,2
174335262,8,2
174335376,6,1
174335430,8,2
174337650,8,2
174337974,8,2
174338118,5,0
174338478,7,2
174342102,8,2
174342888,6,1
174343458,6,2
174343830,6,1
174357360,6,2
174360006,5,0
174382518,8,1
174387690,8,2
174389154,7,1
174389322,5,1
174390732,8,1
174393186,6,2
174393990,6,2
174395688,4,0
174398160,6,2
174399048,6,1
174403452,3,0
174404988,6,1
174406956,8,2
174408642,8,1
174413430,4,1
174419520,6,2
174421758,6,2
174423618,2,0
174431262,8,1
174433320,5,1
174436176,7,2
174436278,7,2
174440898,8,2
174441024,2,0
174446994,5,1
174447120,5,0
174448278,6,1
174449016,8,2
174449124,6,1
174453042,7,1
174453234,7,1
174455262,5,0
174455268,8,2
174455826,6,1
174457416,6,1
174458292,5,1
174461280,6,2
174462516,7,1
174463950,7,1
174465042,7,2
174466470,5,0
174467274,6,2
174467802,4,0
174496254,6,1
174498720,8,2
174499722,4,0
174500466,6,1
174501132,7,1
174503664,6,1
174504228,5,1
174504690,8,1
174505710,7,1
174506856,8,1
174513198,6,1
174516750,5,1
174529560,7,1
174540192,6,2
174541002,6,2
174542058,7,1
174543834,8,2
174555660,8,2
174559878,7,1
174560016,6,2
174562050,8,2
174563484,7,2
174565758,7,2
174568746,7,2
174574776,7,1
174575970,7,2
174576882,7,2
174577374,8,1
174581094,7,2
174583872,7,1
174587556,5,1
174588612,5,0
174589062,8,2
174589098,6,1
174589548,7,1
174600654,5,0
174601152,7,2
174601980,6,1
174604530,5,0
174605262,6,2
